Year;CompetitionCode;CompetitionName;ChampionshipBlock;TitleEligible;PopulationGroup;Category;CategoryOrder;Sex;Age;Division;Event;AthleteKey;Name;Country;IsFrench;CategoryRaw
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;JUNIOR;U17;17;M;15;;SLALOM;MAR|2009|MAUMY AURELIEN;MAUMY Aurélien;MAR;0;-17 M (15)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;JUNIOR;U17;17;M;15;;FIGURES;MAR|2009|MAUMY AURELIEN;MAUMY Aurélien;MAR;0;-17 M (15)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U12;12;M;11;;SLALOM;FRA|2013|MAUMY EMIL;MAUMY Emil;FRA;1;-12 M (11)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U12;12;M;11;;FIGURES;FRA|2013|MAUMY EMIL;MAUMY Emil;FRA;1;-12 M (11)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;F;14;;SLALOM;FRA|2010|MOREL MELITINE;MOREL Melitine;FRA;1;-14 F (14)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;F;14;;FIGURES;FRA|2010|MOREL MELITINE;MOREL Melitine;FRA;1;-14 F (14)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;F;14;;SAUT;FRA|2010|MOREL MELITINE;MOREL Melitine;FRA;1;-14 F (14)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;F;14;;COMBINE;FRA|2010|MOREL MELITINE;MOREL Melitine;FRA;1;-14 F (14)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;F;13;;SLALOM;FRA|2011|NAEL TESSA;NAEL Tessa;FRA;1;-14 F (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;F;13;;FIGURES;FRA|2011|NAEL TESSA;NAEL Tessa;FRA;1;-14 F (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;F;13;;SAUT;FRA|2011|NAEL TESSA;NAEL Tessa;FRA;1;-14 F (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;F;13;;COMBINE;FRA|2011|NAEL TESSA;NAEL Tessa;FRA;1;-14 F (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;M;13;;SLALOM;FRA|2011|ORTS ELVIS;ORTS Elvis;FRA;1;-14 M (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;M;13;;FIGURES;FRA|2011|ORTS ELVIS;ORTS Elvis;FRA;1;-14 M (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;M;13;;SAUT;FRA|2011|ORTS ELVIS;ORTS Elvis;FRA;1;-14 M (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;M;13;;COMBINE;FRA|2011|ORTS ELVIS;ORTS Elvis;FRA;1;-14 M (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;JUNIOR;U17;17;M;15;;SLALOM;FRA|2009|POITOUX CHRISTMANN CHARLES;POITOUX CHRISTMANN Charles;FRA;1;-17 M (15)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;JUNIOR;U17;17;M;15;;FIGURES;FRA|2009|POITOUX CHRISTMANN CHARLES;POITOUX CHRISTMANN Charles;FRA;1;-17 M (15)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;JUNIOR;U17;17;M;15;;SAUT;FRA|2009|POITOUX CHRISTMANN CHARLES;POITOUX CHRISTMANN Charles;FRA;1;-17 M (15)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;JUNIOR;U17;17;M;15;;COMBINE;FRA|2009|POITOUX CHRISTMANN CHARLES;POITOUX CHRISTMANN Charles;FRA;1;-17 M (15)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;M;14;;SLALOM;FRA|2010|SAUNIER THIMOTE;SAUNIER Thimote;FRA;1;-14 M (14)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;M;14;;FIGURES;FRA|2010|SAUNIER THIMOTE;SAUNIER Thimote;FRA;1;-14 M (14)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;M;13;;SLALOM;FRA|2011|SERRAULT GABIN;SERRAULT Gabin;FRA;1;-14 M (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;M;13;;FIGURES;FRA|2011|SERRAULT GABIN;SERRAULT Gabin;FRA;1;-14 M (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;M;13;;SAUT;FRA|2011|SERRAULT GABIN;SERRAULT Gabin;FRA;1;-14 M (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;M;13;;COMBINE;FRA|2011|SERRAULT GABIN;SERRAULT Gabin;FRA;1;-14 M (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U10;10;F;10;;SLALOM;ESP|2014|SUAREZ RIESCO LOURDES;SUAREZ RIESCO Lourdes;ESP;0;-10 F (10)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U14;14;F;13;;SLALOM;ESP|2011|SUAREZ RIESCO SIMONETA;SUAREZ RIESCO Simoneta;ESP;0;-14 F (13)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U12;12;M;11;;SLALOM;FRA|2013|VILLELEGIER MEIJE;VILLELEGIER Meije;FRA;1;-12 M (11)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U12;12;M;11;;FIGURES;FRA|2013|VILLELEGIER MEIJE;VILLELEGIER Meije;FRA;1;-12 M (11)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U12;12;M;11;;SAUT;FRA|2013|VILLELEGIER MEIJE;VILLELEGIER Meije;FRA;1;-12 M (11)
2024;24FRA026;Championnat de France RELEVES;RELEVES;1;RELEVES;U12;12;M;11;;COMBINE;FRA|2013|VILLELEGIER MEIJE;VILLELEGIER Meije;FRA;1;-12 M (11)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;22;;SLALOM;FRA|2002|ANGUENOT INES;ANGUENOT Inès;FRA;1;Open F (22)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;22;;FIGURES;FRA|2002|ANGUENOT INES;ANGUENOT Inès;FRA;1;Open F (22)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;22;;SAUT;FRA|2002|ANGUENOT INES;ANGUENOT Inès;FRA;1;Open F (22)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;22;;COMBINE;FRA|2002|ANGUENOT INES;ANGUENOT Inès;FRA;1;Open F (22)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;19;;SLALOM;ESP|2005|ARANGO AFRICA;ARANGO Africa;ESP;0;-21 F (19)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;35;;FIGURES;FRA|1989|BALLON PIERRE;BALLON Pierre;FRA;1;Open M (35)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;23;;SLALOM;ESP|2001|BARJAU BOADA CLAUDIA;BARJAU BOADA Claudia;ESP;0;Open F (23)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;23;;FIGURES;ESP|2001|BARJAU BOADA CLAUDIA;BARJAU BOADA Claudia;ESP;0;Open F (23)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;20;;SLALOM;MAR|2004|BELMRAH KAMIL;BELMRAH Kamil;MAR;0;Open M (20)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;28;;SLALOM;FRA|1996|BISCHOFBERGER ILLANA;BISCHOFBERGER Illana;FRA;1;Open F (28)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;30;;SLALOM;FRA|1994|BISCHOFBERGER OSCAR;BISCHOFBERGER Oscar;FRA;1;Open M (30)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;30;;FIGURES;FRA|1994|BISCHOFBERGER OSCAR;BISCHOFBERGER Oscar;FRA;1;Open M (30)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;30;;SAUT;FRA|1994|BISCHOFBERGER OSCAR;BISCHOFBERGER Oscar;FRA;1;Open M (30)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;30;;COMBINE;FRA|1994|BISCHOFBERGER OSCAR;BISCHOFBERGER Oscar;FRA;1;Open M (30)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;33;;SLALOM;FRA|1991|COSTARD MANON;COSTARD Manon;FRA;1;Open F (33)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;29;;SLALOM;FRA|1995|DAUZONNE SACHA;DAUZONNE Sacha;FRA;1;Open M (29)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;32;;SLALOM;FRA|1992|DESCUNS SACHA;DESCUNS Sacha;FRA;1;Open M (32)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;24;;SLALOM;FRA|2000|DUPLAN FRIBOURG LOUIS;DUPLAN FRIBOURG Louis;FRA;1;Open M (24)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;24;;FIGURES;FRA|2000|DUPLAN FRIBOURG LOUIS;DUPLAN FRIBOURG Louis;FRA;1;Open M (24)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;24;;SAUT;FRA|2000|DUPLAN FRIBOURG LOUIS;DUPLAN FRIBOURG Louis;FRA;1;Open M (24)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;24;;COMBINE;FRA|2000|DUPLAN FRIBOURG LOUIS;DUPLAN FRIBOURG Louis;FRA;1;Open M (24)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;17;;SLALOM;FRA|2007|DUVERGER MARIE-LOU;DUVERGER Marie-Lou;FRA;1;-21 F (17)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;17;;FIGURES;FRA|2007|DUVERGER MARIE-LOU;DUVERGER Marie-Lou;FRA;1;-21 F (17)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;17;;SAUT;FRA|2007|DUVERGER MARIE-LOU;DUVERGER Marie-Lou;FRA;1;-21 F (17)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;17;;COMBINE;FRA|2007|DUVERGER MARIE-LOU;DUVERGER Marie-Lou;FRA;1;-21 F (17)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;33;;SAUT;FRA|1991|JACQUIER ROMAIN;JACQUIER Romain;FRA;1;Open M (33)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;14;;FIGURES;FRA|2010|LE FORESTIER MAELYS;LE FORESTIER Maelys;FRA;1;-21 F (14)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;51;;FIGURES;FRA|1973|LE FORESTIER NICOLAS;LE FORESTIER Nicolas;FRA;1;Open M (51)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;33;;SLALOM;FRA|1991|MARTINI MARIE;MARTINI Marie;FRA;1;Open F (33)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;33;;FIGURES;FRA|1991|MARTINI MARIE;MARTINI Marie;FRA;1;Open F (33)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;33;;SAUT;FRA|1991|MARTINI MARIE;MARTINI Marie;FRA;1;Open F (33)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;33;;COMBINE;FRA|1991|MARTINI MARIE;MARTINI Marie;FRA;1;Open F (33)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;25;;SLALOM;FRA|1999|MIERMONT LEA;MIERMONT Lea;FRA;1;Open F (25)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;20;;SAUT;FRA|2004|MORIN ANTOINE;MORIN Antoine;FRA;1;-21 M (20)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;20;;SLALOM;FRA|2004|NOTAT HUGO;NOTAT Hugo;FRA;1;-21 M (20)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;20;;FIGURES;FRA|2004|NOTAT HUGO;NOTAT Hugo;FRA;1;-21 M (20)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;20;;SAUT;FRA|2004|NOTAT HUGO;NOTAT Hugo;FRA;1;-21 M (20)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;20;;COMBINE;FRA|2004|NOTAT HUGO;NOTAT Hugo;FRA;1;-21 M (20)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;21;;SLALOM;FRA|2003|PAGET MARIE;PAGET Marie;FRA;1;-21 F (21)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;21;;FIGURES;FRA|2003|PAGET MARIE;PAGET Marie;FRA;1;-21 F (21)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;21;;SAUT;FRA|2003|PAGET MARIE;PAGET Marie;FRA;1;-21 F (21)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;21;;COMBINE;FRA|2003|PAGET MARIE;PAGET Marie;FRA;1;-21 F (21)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;30;;FIGURES;FRA|1994|PHILY LAURA;PHILY Laura;FRA;1;Open F (30)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;18;;SLALOM;ESP|2006|PRATS VICANDI CARLA;PRATS VICANDI Carla;ESP;0;-21 F (18)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;20;;SLALOM;ESP|2004|PRATS VICANDI SOFIA;PRATS VICANDI Sofia;ESP;0;-21 F (20)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;23;;SLALOM;FRA|2001|ROUSSELOT NICOLAS;ROUSSELOT Nicolas;FRA;1;Open M (23)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;22;;SLALOM;FRA|2002|SONIER PERRINE;SONIER Perrine;FRA;1;Open F (22)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;22;;FIGURES;FRA|2002|SONIER PERRINE;SONIER Perrine;FRA;1;Open F (22)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;22;;SAUT;FRA|2002|SONIER PERRINE;SONIER Perrine;FRA;1;Open F (22)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;22;;COMBINE;FRA|2002|SONIER PERRINE;SONIER Perrine;FRA;1;Open F (22)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;19;;SLALOM;FRA|2005|SOUCI BENJAMIN;SOUCI Benjamin;FRA;1;-21 M (19)
2024;24FRA027;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;37;;SLALOM;FRA|1987|WELTER CLAIRE-LISE;WELTER Claire-Lise;FRA;1;Open F (37)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;65+;65;M;67;;SLALOM;FRA|1957|BATTAGLIA PHILIPPE;BATTAGLIA Philippe;FRA;1;65+ M (67)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;65+;65;M;67;;FIGURES;FRA|1957|BATTAGLIA PHILIPPE;BATTAGLIA Philippe;FRA;1;65+ M (67)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;65+;65;M;67;;SAUT;FRA|1957|BATTAGLIA PHILIPPE;BATTAGLIA Philippe;FRA;1;65+ M (67)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;65+;65;M;67;;COMBINE;FRA|1957|BATTAGLIA PHILIPPE;BATTAGLIA Philippe;FRA;1;65+ M (67)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;65;;SLALOM;FRA|1959|BERGER ALAIN;BERGER Alain;FRA;1;55+ M (65)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;70+;70;M;72;;SLALOM;FRA|1952|BRUNEL PIERRE GILLES;BRUNEL Pierre Gilles;FRA;1;70+ M (72)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;F;65;;SLALOM;FRA|1959|BRUNEL VIVIANE;BRUNEL Viviane;FRA;1;55+ F (65)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;F;40;;SLALOM;FRA|1984|BUISAN CLEMENCE;BUISAN Clemence;FRA;1;35+ F (40)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;70+;70;M;71;;SLALOM;FRA|1953|CHENESSEAU BRUNO;CHENESSEAU Bruno;FRA;1;70+ M (71)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;55;;SLALOM;FRA|1969|CLEMENCON GUILLAUME;CLEMENCON Guillaume;FRA;1;45+ M (55)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;F;46;;SLALOM;FRA|1978|CRASTRE NATHALIE;CRASTRE Nathalie;FRA;1;45+ F (46)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;F;46;;FIGURES;FRA|1978|CRASTRE NATHALIE;CRASTRE Nathalie;FRA;1;45+ F (46)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;F;46;;SAUT;FRA|1978|CRASTRE NATHALIE;CRASTRE Nathalie;FRA;1;45+ F (46)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;F;46;;COMBINE;FRA|1978|CRASTRE NATHALIE;CRASTRE Nathalie;FRA;1;45+ F (46)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;44;;SLALOM;FRA|1980|CUELLAR MATHIEU;CUELLAR Mathieu;FRA;1;35+ M (44)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;44;;FIGURES;FRA|1980|CUELLAR MATHIEU;CUELLAR Mathieu;FRA;1;35+ M (44)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;44;;SAUT;FRA|1980|CUELLAR MATHIEU;CUELLAR Mathieu;FRA;1;35+ M (44)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;44;;COMBINE;FRA|1980|CUELLAR MATHIEU;CUELLAR Mathieu;FRA;1;35+ M (44)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;39;;SLALOM;FRA|1985|DELACOUR ARNAUD;DELACOUR Arnaud;FRA;1;35+ M (39)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;39;;FIGURES;FRA|1985|DELACOUR ARNAUD;DELACOUR Arnaud;FRA;1;35+ M (39)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;39;;SAUT;FRA|1985|DELACOUR ARNAUD;DELACOUR Arnaud;FRA;1;35+ M (39)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;39;;COMBINE;FRA|1985|DELACOUR ARNAUD;DELACOUR Arnaud;FRA;1;35+ M (39)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;45;;SLALOM;FRA|1979|DELEAGE NICOLAS;DELEAGE Nicolas;FRA;1;35+ M (45)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;39;;SLALOM;FRA|1985|DELPY ANTHONY;DELPY Anthony;FRA;1;35+ M (39)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;39;;FIGURES;FRA|1985|DELPY ANTHONY;DELPY Anthony;FRA;1;35+ M (39)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;39;;SAUT;FRA|1985|DELPY ANTHONY;DELPY Anthony;FRA;1;35+ M (39)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;39;;COMBINE;FRA|1985|DELPY ANTHONY;DELPY Anthony;FRA;1;35+ M (39)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;48;;SLALOM;FRA|1976|DORGEVILLE EDOUARD;DORGEVILLE Edouard;FRA;1;45+ M (48)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;48;;FIGURES;FRA|1976|DORGEVILLE EDOUARD;DORGEVILLE Edouard;FRA;1;45+ M (48)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;48;;SAUT;FRA|1976|DORGEVILLE EDOUARD;DORGEVILLE Edouard;FRA;1;45+ M (48)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;48;;COMBINE;FRA|1976|DORGEVILLE EDOUARD;DORGEVILLE Edouard;FRA;1;45+ M (48)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;54;;SLALOM;FRA|1970|DUCROT NICOLAS;DUCROT Nicolas;FRA;1;45+ M (54)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;65+;65;M;66;;SLALOM;FRA|1958|DUMINIL FREDERIC;DUMINIL Frederic;FRA;1;65+ M (66)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;41;;SAUT;FRA|1983|FOURASTIER PAUL;FOURASTIER Paul;FRA;1;35+ M (41)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;75+;75;M;78;;SLALOM;FRA|1946|FOX JEAN PIERRE;FOX Jean Pierre;FRA;1;75+ M (78)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;75+;75;M;78;;FIGURES;FRA|1946|FOX JEAN PIERRE;FOX Jean Pierre;FRA;1;75+ M (78)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;52;;SLALOM;FRA|1972|GABRIEL RAOUL;GABRIEL Raoul;FRA;1;45+ M (52)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;54;;SAUT;FRA|1970|GOURDET MATHIEU;GOURDET Mathieu;FRA;1;45+ M (54)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;65;;SLALOM;FRA|1959|GUYAMIER PATRICK;GUYAMIER Patrick;FRA;1;55+ M (65)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;52;;SLALOM;FRA|1972|HOUVET WILLIAM;HOUVET William;FRA;1;45+ M (52)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;52;;FIGURES;FRA|1972|HOUVET WILLIAM;HOUVET William;FRA;1;45+ M (52)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;52;;SAUT;FRA|1972|HOUVET WILLIAM;HOUVET William;FRA;1;45+ M (52)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;52;;COMBINE;FRA|1972|HOUVET WILLIAM;HOUVET William;FRA;1;45+ M (52)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;46;;SLALOM;FRA|1978|HUGONIN ALEXANDRE;HUGONIN Alexandre;FRA;1;35+ M (46)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;46;;FIGURES;FRA|1978|HUGONIN ALEXANDRE;HUGONIN Alexandre;FRA;1;35+ M (46)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;46;;SAUT;FRA|1978|HUGONIN ALEXANDRE;HUGONIN Alexandre;FRA;1;35+ M (46)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;46;;COMBINE;FRA|1978|HUGONIN ALEXANDRE;HUGONIN Alexandre;FRA;1;35+ M (46)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;53;;SLALOM;FRA|1971|LAFLEUR JEAN-MARC;LAFLEUR Jean-Marc;FRA;1;45+ M (53)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;48;;SLALOM;FRA|1976|LAVOUE GEOFFROY;LAVOUE Geoffroy;FRA;1;45+ M (48)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;48;;SLALOM;FRA|1976|LHOMMELET WILFRIED;LHOMMELET Wilfried;FRA;1;45+ M (48)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;48;;FIGURES;FRA|1976|LHOMMELET WILFRIED;LHOMMELET Wilfried;FRA;1;45+ M (48)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;48;;SAUT;FRA|1976|LHOMMELET WILFRIED;LHOMMELET Wilfried;FRA;1;45+ M (48)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;48;;COMBINE;FRA|1976|LHOMMELET WILFRIED;LHOMMELET Wilfried;FRA;1;45+ M (48)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;F;53;;SLALOM;FRA|1971|MARCHEVET CECILE;MARCHEVET Cecile;FRA;1;45+ F (53)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;F;53;;FIGURES;FRA|1971|MARCHEVET CECILE;MARCHEVET Cecile;FRA;1;45+ F (53)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;49;;SLALOM;FRA|1975|MAROIS SEBASTIEN;MAROIS Sebastien;FRA;1;45+ M (49)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;49;;FIGURES;FRA|1975|MAROIS SEBASTIEN;MAROIS Sebastien;FRA;1;45+ M (49)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;49;;SAUT;FRA|1975|MAROIS SEBASTIEN;MAROIS Sebastien;FRA;1;45+ M (49)
